duration,fpackets,bpackets,fbytes,bbytes,label,id
389.501749754,136,158,76809,68560,16302,2871
261.1157679558,80,89,43417,35650,16302,2872
449.244385004,123,143,70083,62915,16302,2873
448.8015182018,133,151,75176,64197,16302,2874
448.9648499489,134,154,76131,65671,16302,2875
384.0048899651,138,159,76863,66755,16302,2876
389.2289750576,140,159,77932,69611,16302,2877
381.833714962,140,157,78518,66182,16302,2878
399.3947319984,140,159,81531,67410,16302,2879
382.3783471584,136,156,76233,63956,16302,2880
409.6242699623,139,158,78007,66710,16302,2881
448.7924611568,117,136,67557,57609,16302,2882
348.8572759628,142,157,77709,66873,16302,2883
431.8039772511,136,160,77418,68219,16302,2884
411.0360918045,135,158,76136,66916,16302,2885
409.457321167,137,158,77238,65306,16302,2886
70.330132246,17,15,5808,6233,16302,2887
381.0792241097,121,143,70017,60760,16302,2888
263.6826879978,92,106,52536,43141,16302,2889
203.6862027645,68,80,38610,34340,16302,2890
0.2516758442,8,8,990,6361,16302,2891
165.5396778584,13,5,1217,449,16302,2892
420.0908789635,138,158,78341,66806,16302,2893
369.0803260803,137,157,76138,66857,16302,2894
249.9935688972,59,67,33054,25590,16302,2895
117.3796749115,69,159,5051,213037,16302,2896
369.9150710106,139,157,76443,66170,16302,2897
154.8187468052,13,5,1217,449,16302,2898
369.1834187508,137,157,76266,66841,16302,2899
115.9561979771,117,221,9805,297337,16302,2900
115.956204176,82,194,6025,261086,16302,2901
115.9560830593,175,471,12782,647562,16302,2902
115.9560821056,87,189,6855,254097,16302,2903
115.9562060833,147,299,11164,405748,16302,2904
340.6200022697,144,208,120350,71302,16302,2905
113.0630669594,21,24,2113,25369,16302,2906
113.0630631447,17,15,1881,11903,16302,2907
438.7855491638,122,175,105487,58562,16302,2908
125.4333031178,73,157,5267,212257,16302,2909
155.4390900135,13,5,1217,449,16302,2910
158.5419380665,43,54,31864,17716,16302,2911
410.5518670082,137,208,120101,69564,16302,2912
185.4503111839,13,5,1217,449,16302,2913
378.9552648067,135,205,121011,69530,16302,2914
114.7892169952,30,43,2540,51900,16302,2915
88.6029679775,17,18,10235,5554,16302,2916
144.7417190075,13,5,1217,449,16302,2917
258.5181012154,76,103,61860,34237,16302,2918
177.4629030228,13,5,1217,449,16302,2919
448.2312879562,129,190,113104,62417,16302,2920
130.0398597717,41,54,29729,18575,16302,2921
95.4536950588,115,179,8339,242051,16302,2922
448.3170514107,122,177,106658,61523,16302,2923
125.5009970665,75,179,5375,243459,16302,2924
370.0366587639,106,119,58197,50979,16302,2925
155.4268424511,13,5,1217,449,16302,2926
258.2762846947,73,75,37431,30225,16302,2927
400.538860321,138,156,76815,66285,16302,2928
114.7891333103,45,93,3755,120723,16302,2929
379.1926670074,142,158,77928,67333,16302,2930
0.5114622116,10,13,1478,11311,15302,2931
144.8089101315,13,5,1217,449,16302,2932
177.4437367916,13,5,1217,449,16302,2933
180.0915529728,48,50,23653,19601,16302,2934
248.3064050674,70,78,39087,31220,16302,2935
366.9020209312,118,129,64006,57264,16302,2936
105.4706737995,43,85,3647,110521,16302,2937
408.7812530994,142,157,77085,66154,16302,2938
135.4475102425,66,143,4889,192617,16302,2939
468.9082169533,140,159,79873,67218,16302,2940
165.5265398026,13,5,1217,449,16302,2941
330.3513090611,136,156,77875,64371,16302,2942
150.0247428417,47,47,22500,20328,16302,2943
104.9105939865,99,253,6671,347639,16302,2944
438.3736169338,124,135,67567,55411,16302,2945
180.0323429108,50,51,23963,21910,16302,2946
144.8061797619,13,5,1217,449,16302,2947
438.2434911728,125,144,69764,61603,16302,2948
370.0269167423,113,126,61518,53540,16302,2949
105.445289135,27,36,2378,42371,16302,2950
140.0559809208,39,41,19253,17795,16302,2951
135.6213350296,43,81,3242,106257,16302,2952
438.755712986,127,148,71994,64876,16302,2953
165.6023769379,13,5,1217,449,16302,2954
359.2537882328,134,157,77677,64480,16302,2955
94.8650870323,41,82,3134,106743,16302,2956
429.1199519634,133,157,77138,65039,16302,2957
100.0217599869,16,16,5754,6293,16302,2958
124.8706963062,29,43,2486,51900,16302,2959
167.475039959,13,5,1217,449,16302,2960
158.6810500622,43,47,22082,18079,16302,2961
166.6031377316,45,48,23976,20884,16302,2962
370.6644010544,137,155,76537,63911,16302,2963
418.9265811443,136,159,77748,69499,16302,2964
115.5816471577,47,92,3458,121250,16302,2965
349.9912419319,97,111,55467,47416,16302,2966
145.492390871,13,5,1217,449,16302,2967
188.7126061916,52,56,26380,22038,16302,2968
258.0449430943,69,78,38729,31204,16302,2969
375.2703580856,140,161,80600,66296,16302,2970
115.9415929317,48,85,3555,110555,16302,2971
134.9345788956,48,92,3512,121042,16302,2972
155.7424197197,13,5,1217,449,16302,2973
89.9454512596,15,12,5833,2509,16302,2974
126.0723178387,43,82,3242,106743,16302,2975
144.8265073299,13,5,1217,449,16302,2976
428.4735338688,138,159,78576,67633,16302,2977
370.0402281284,110,127,62950,52229,16302,2978
99.9448051453,16,16,5754,6293,16302,2979
350.1553277969,134,157,77597,64448,16302,2980
418.8607919216,139,159,79051,67106,16302,2981
358.1810429096,137,156,75914,64563,16302,2982
468.836263895,134,157,75832,66777,16302,2983
104.6241629124,32,52,2648,64481,16302,2984
258.4839482307,72,82,40112,35004,16302,2985
137.5625348091,30,49,2540,60586,16302,2986
445.2959299088,126,147,71348,63030,16302,2987
130.0695381165,38,39,19754,16285,16302,2988
370.4883430004,132,156,77835,64387,16302,2989
164.8474111557,13,5,1217,449,16302,2990
248.5867140293,72,80,38448,32154,16302,2991
390.3867537975,136,157,76318,68994,16302,2992
268.5228009224,76,84,39885,35938,16302,2993
155.5924880505,13,5,1217,449,16302,2994
258.5202291012,74,84,41990,33737,16302,2995
185.5209679604,13,5,1217,449,16302,2996
420.2092289925,134,157,78290,63873,16302,2997
188.6935858727,45,50,23347,19665,16302,2998
140.0628752708,40,41,19435,17779,16302,2999
107.565669775,71,100,5126,132561,16302,3000
438.5618541241,130,150,73318,63641,16302,3001
134.8896608353,97,253,6563,347639,16302,3002
398.919656992,136,158,77428,67205,16302,3003
177.640614748,13,5,1217,449,16302,3004
448.7566921711,109,128,62716,56279,16302,3005
390.6148869991,134,156,77943,64531,16302,3006
95.225881815,42,71,3263,91326,16302,3007
125.5910859108,26,36,2324,42435,16302,3008
258.6405339241,68,76,36953,32359,16302,3009
105.2788615227,62,137,4673,183809,16302,3010
409.8051989079,135,156,78013,63988,16302,3011
448.6422901154,136,159,78473,69483,16302,3012
1.2487893105,10,6,4517,3416,14302,3013
100.0010077953,31,31,15958,11462,16302,3014
135.3241322041,72,179,5213,241635,16302,3015
1.1903529167,10,14,1478,11371,15302,3016
380.5854609013,137,159,78879,67010,16302,3017
176.3370378017,49,52,25199,20471,16302,3018
398.8861911297,134,156,76253,63956,16302,3019
430.6299972534,138,159,78175,68987,16302,3020
178.4755568504,49,53,25109,21139,16302,3021
150.0548262596,44,47,22338,20344,16302,3022
448.4067091942,130,150,73270,63561,16302,3023
390.1980617046,135,158,77124,67443,16302,3024
258.4256088734,67,75,35583,30656,16302,3025
450.6844630241,138,161,78966,70050,16302,3026
430.2954828739,135,156,75784,66668,16302,3027
128.3932030201,38,41,18997,15514,16302,3028
360.1986629963,135,156,76707,64036,16302,3029
69.7270789146,13,11,4345,2434,16302,3030
268.5015933514,68,76,36793,32343,16302,3031
388.9224209785,137,158,77679,66678,16302,3032
148.4670369625,35,38,17193,14583,16302,3033
400.4909162521,139,156,77125,66285,16302,3034
438.351016283,134,153,75615,63265,16302,3035
115.6227576733,27,36,2378,42371,16302,3036
249.9469399452,69,77,36942,33440,16302,3037
145.52460289,13,5,1217,449,16302,3038
448.6605548859,132,157,77489,64464,16302,3039
140.0170960426,39,41,19253,17795,16302,3040
398.7598831654,138,158,76917,68544,16302,3041
107.6386511326,43,82,3242,106743,16302,3042
408.981367588,138,157,77521,64304,16302,3043
137.6243469715,43,81,3647,103351,16302,3044
419.2233662605,136,158,77236,67205,16302,3045
89.9768500328,27,26,11978,11223,16302,3046
177.6132671833,13,5,1217,449,16302,3047
400.5931959152,139,157,76645,64111,16302,3048
258.2871608734,61,70,33744,29794,16302,3049
125.6258862019,73,179,5267,242051,16302,3050
418.8656301498,133,158,76946,67205,16302,3051
420.60039711,137,157,78057,66713,16302,3052
155.4296426773,13,5,1217,449,16302,3053
428.6472229958,136,158,77753,66694,16302,3054
139.9644992352,44,46,22114,18034,16302,3055
398.5540766716,135,157,76659,66250,16302,3056
125.5639021397,43,85,3647,110521,16302,3057
248.4566419125,78,90,42808,38471,16302,3058
187.661948204,13,5,1217,449,16302,3059
165.3195729256,13,5,1217,449,16302,3060
98.3448910713,22,23,9864,8027,16302,3061
79.9971868992,21,20,8967,8706,16302,3062
175.5912380219,13,5,1217,449,16302,3063
95.4726290703,61,137,4619,183649,16302,3064
428.7141807079,135,157,75790,66873,16302,3065
189.9624640942,50,54,25393,20687,16302,3066
258.1766970158,55,61,29432,25739,16302,3067
340.6487717628,136,156,77651,64419,16302,3068
169.9511492252,39,43,19381,17915,16302,3069
258.3429248333,60,65,31173,25598,16302,3070
390.5513279438,139,158,79206,67635,16302,3071
338.4211211205,139,158,77740,67667,16302,3072
69.9906282425,13,12,4371,2509,16302,3073
139.9677021503,39,43,19631,17915,16302,3074
268.2209877968,75,87,42561,35115,16302,3075
410.499119997,137,158,78714,67556,16302,3076
448.1199548244,132,153,75905,65131,16302,3077
88.2919237614,17,17,6779,5494,16302,3078
311.0027601719,94,108,51217,44102,16302,3079
56.9036149979,56,135,4963,178463,16302,3080
428.773681879,138,157,76581,66745,16302,3081
105.5466692448,42,67,3593,84293,16302,3082
388.9216399193,137,157,77119,66234,16302,3083
135.6201219559,70,157,5105,212065,16302,3084
438.899627924,140,160,79153,69304,16302,3085
175.6761338711,13,5,1217,449,16302,3086
318.5215339661,134,156,76328,65090,16302,3087
66.0529339314,13,11,4345,2434,16302,3088
400.2084040642,136,159,77342,67328,16302,3089
0.5129458904,10,13,1478,11311,15302,3090
135.6943871975,45,92,3350,121746,16302,3091
438.9358980656,137,158,76863,68528,16302,3092
175.6497519016,13,5,1217,449,16302,3093
118.3028306961,27,29,13077,10560,16302,3094
258.1298549175,71,81,39834,32694,16302,3095
315.7676870823,109,119,64881,51828,16302,3096
159.9450829029,31,33,14769,11710,16302,3097
168.8359327316,65,65,38896,27020,16302,3098
123.8816151619,41,41,19517,20113,16302,3099
247.2372009754,68,75,35769,31915,16302,3100
378.7556359768,133,156,75181,65090,16302,3101
370.5252692699,135,157,78189,66825,16302,3102
440.254680872,138,159,77626,67488,16302,3103
368.8903157711,137,158,75878,66996,16302,3104
3.2823421955,19,27,17227,22392,14302,3105
67.0027208328,13,12,4371,2509,16302,3106
219.9448399544,56,64,29613,27004,16302,3107
116.1570940018,26,50,2368,42656,16202,3108
116.179595232,42,112,3307,127139,16202,3109
116.1590240002,34,81,2875,83438,16202,3110
116.1607589722,32,75,2767,70879,16202,3111
116.1613221169,31,68,2713,66558,16202,3112
116.1536457539,46,130,3523,154500,16202,3113
116.1495101452,33,68,2821,66541,16202,3114
116.1584978104,33,65,2821,61564,16202,3115
116.1658461094,36,101,2983,102799,16202,3116
7.7126808167,10,12,1271,5591,16202,3117
116.1592338085,37,88,2739,93264,16202,3118
116.1618521214,28,57,2253,48784,16202,3119
7.6241297722,30,86,2318,109330,16202,3120
116.1579532623,31,57,2415,49002,16202,3121
0.4481642246,7,6,1109,4325,14202,3122
7.7538080215,27,83,2411,105977,16202,3123
0.4365162849,10,13,1478,11311,15202,3124
116.1599609852,42,106,3009,112380,16202,3125
116.1753439903,28,55,2551,47820,16202,3126
116.1620328426,38,99,3091,112086,16202,3127
116.1678550243,30,63,2659,58077,16202,3128
116.1548781395,29,55,2605,48711,16202,3129
116.165086031,36,94,2983,97956,16202,3130
116.1496622562,43,112,3361,126502,16202,3131
116.1730949879,46,113,3523,127883,16202,3132
7.3842220306,15,30,1629,30213,16202,3133
65.0675320625,26,38,2947,18277,13202,3134
187.2682688236,25,27,3413,6410,16202,3135
7.3708400726,11,13,1291,6956,16202,3136
7.3743832111,10,12,1236,5466,16202,3137
117.0990951061,100,214,8033,259270,16202,3138
117.8559930325,142,308,11400,394151,16202,3139
116.8522908688,77,170,5735,208405,16202,3140
117.8576719761,94,191,8301,229148,16202,3141
7.4883081913,18,47,1925,55149,16202,3142
116.1639220715,37,92,2739,101359,16202,3143
116.1488220692,35,84,2929,88774,16202,3144
116.1685271263,44,118,3415,136866,16202,3145
7.6992192268,39,130,3059,172482,16202,3146
116.148963213,34,78,2577,79468,16202,3147
7.6252088547,25,73,2080,90734,16202,3148
116.2276220322,29,56,2307,48730,16202,3149
116.1679048538,36,86,2983,89481,16202,3150
1547.0134630203,506,791,177627,164348,16202,3151
116.1668841839,30,63,2361,58077,16202,3152
116.1601419449,32,72,2469,69079,16202,3153
116.1654982567,38,100,3091,111678,16202,3154
116.191532135,45,135,3469,155385,16202,3155
116.1530380249,29,54,2605,47947,16202,3156
116.1606912613,40,110,3199,126997,16202,3157
116.1653239727,44,116,3415,136690,16202,3158
116.1571550369,52,147,3847,178474,16202,3159
116.1688480377,35,77,2930,79976,16202,3160
7.592498064,27,70,2411,86955,16202,3161
116.1878578663,30,55,2580,48641,16202,3162
7.5210599899,19,41,1756,46184,16202,3163
7.6854600906,27,83,2411,105976,16202,3164
116.1604921818,31,61,2415,56589,16202,3165
7.4951891899,19,41,1756,45985,16202,3166
116.1599678993,36,91,2685,97735,16202,3167
116.1556811333,42,109,3307,126131,16202,3168
116.1746399403,42,116,3307,127384,16202,3169
3.5322608948,19,28,17227,22468,14202,3170
7.5655200481,21,63,2087,77133,16202,3171
116.1591629982,32,70,2469,69419,16202,3172
7.6904900074,18,51,1925,60222,16202,3173
7.5635924339,16,38,1817,42206,16202,3174
470.1317882538,151,237,53926,47041,16202,3175
7.7379281521,25,73,2303,91454,16202,3176
7.9420998096,32,93,2681,120174,16202,3177
10270.2736740112,3106,4955,1127258,1019848,16202,3178
7.6351718903,31,94,2627,120923,16202,3179
8.333466053,22,63,2141,77135,16202,3180
116.1547563076,33,72,2523,70514,16202,3181
7.5596330166,23,54,1972,64001,16202,3182
7.741330862,35,113,2843,148552,16202,3183
116.1534450054,31,70,2713,68877,16202,3184
116.1621367931,31,65,2713,61599,16202,3185
116.1729300022,35,94,2929,102015,16202,3186
116.143283844,35,89,2929,90136,16202,3187
116.1717591286,44,122,3415,138257,16202,3188
116.1717429161,49,150,3685,179039,16202,3189
116.1482999325,35,78,2929,79468,16202,3190
116.1707260609,35,88,2929,93230,16202,3191
7.3853361607,16,38,1817,42405,16202,3192
7.6638183594,27,83,2411,105975,16202,3193
7.7690608501,20,45,2033,51601,16202,3194
7.4778692722,19,41,1756,45985,16202,3195
116.178527832,38,91,2793,97758,16202,3196
0.3975319862,9,13,2710,6475,13202,3197
116.1543521881,41,110,3253,125666,16202,3198
7.6203579903,30,94,2573,120922,16202,3199
7.5668730736,23,66,1972,80913,16202,3200
116.1534149647,33,70,2523,69390,16202,3201
116.1605708599,31,67,2713,66527,16202,3202
0.4426352978,10,13,1478,11311,15202,3203
116.1740951538,37,99,3037,111019,16202,3204
116.1596701145,30,56,2659,48941,16202,3205
116.1580939293,38,100,3091,112104,16202,3206
116.1613080502,30,61,2659,56612,16202,3207
116.1599588394,30,56,2659,48720,16202,3208
116.1592681408,36,96,2983,98092,16202,3209
116.1545777321,42,112,3307,125890,16202,3210
7.5713448524,22,63,2141,77135,16202,3211
7.5701038837,20,53,2033,64039,16202,3212
7.4760379791,22,51,2141,60221,16202,3213
116.1824328899,45,131,3171,154062,16202,3214
7.8081407547,19,52,1979,62492,16202,3215
116.1456489563,30,64,2361,61510,16202,3216
116.1664659977,37,94,3037,102189,16202,3217
116.1532969475,35,89,2929,89910,16202,3218
116.1589479446,42,119,3307,137521,16202,3219
116.1680221558,54,149,3955,178544,16202,3220
1.1365680695,9,5,1802,3356,14202,3221
116.1478908062,34,79,2875,80177,16202,3222
116.1724338532,35,88,2929,93293,16202,3223
6850.1442258358,2068,3304,765171,680718,16202,3224
116.1734969616,35,82,2930,71402,16202,3225
116.1755948067,33,74,2821,67108,16202,3226
7.7633640766,34,117,2566,152385,16202,3227
116.1695449352,31,69,2415,66601,16202,3228
7.4885947704,20,47,2033,55150,16202,3229
7.6447160244,29,79,2296,99577,16202,3230
116.1807639599,34,83,2577,88691,16202,3231
7.6357839108,34,105,2566,135197,16202,3232
7.711537838,38,130,3005,172483,16202,3233
115.5179650784,33,82,2523,80629,16202,3234
116.1489417553,35,87,2929,93204,16202,3235
7.4759502411,19,38,1979,42164,16202,3236
116.1467180252,43,103,3063,111875,16202,3237
116.1654918194,27,56,2497,47903,16202,3238
7.6245570183,28,83,2465,105976,16202,3239
116.1675622463,32,63,2469,58106,16202,3240
116.1453421116,29,54,2605,48628,16202,3241
7.6416442394,31,93,2627,120172,16202,3242
116.1594061852,45,115,3171,127672,16202,3243
7.5501549244,22,63,2141,77133,16202,3244
7.5627851486,19,53,1979,64040,16202,3245
7.7448439598,37,116,2728,152332,16202,3246
7.6045191288,24,55,2026,66272,16202,3247
116.1480350494,31,65,2415,61523,16202,3248
0.4299881458,24,80,2293,101143,16202,3249
18886.9832158089,5776,9172,2091117,1943795,16202,3250
15.5810508728,145,504,11870,678842,16202,3251
0.5099718571,9,9,2712,6315,13202,3252
116.160091877,79,130,5392,154448,16202,3253
7.5624210835,19,52,1979,62492,16202,3254
7.5089070797,21,50,1832,58930,16202,3255
116.1634268761,39,93,2847,102020,16202,3256
116.1448731422,34,91,2875,90192,16202,3257
116.1608510017,48,130,3631,138341,16202,3258
116.1630499363,57,154,4117,178907,16202,3259
115.8517510891,66,188,5629,218461,16202,3260
182.277752161,25,28,3087,6259,16202,3261
115.8990621567,27,46,3084,35371,16202,3262
61.4040808678,16,15,1575,4795,18202,3263
116.1633350849,36,86,2685,93145,16202,3264
116.1642377377,38,90,3091,93628,16202,3265
116.161552906,31,60,2415,49143,16202,3266
116.1485002041,42,98,3307,110936,16202,3267
116.160541296,38,100,3091,112140,16202,3268
116.1674432755,32,64,2767,58218,16202,3269
116.1698818207,30,57,2659,48883,16202,3270
116.1660952568,35,89,2929,97084,16202,3271
7.6480977535,36,96,2642,123952,16202,3272
7.9231317043,35,97,2588,124703,16202,3273
116.162391901,37,79,2739,83376,16202,3274
7.5289928913,23,56,1940,67820,16202,3275
1.2555198669,13,29,4242,14612,14202,3276
116.1620531082,49,134,3685,155390,16202,3277
116.1898159981,35,70,2929,68877,16202,3278
116.1512899399,32,64,2767,61440,16202,3279
116.1661288738,69,91,5477,101305,16202,3280
116.1557238102,37,88,3037,90111,16202,3281
116.173951149,48,118,3631,136862,16202,3282
